Age,Gender,Marital_Status,Family_Members,Education,Occupation,Job_Title,Income,Current_Product,Current_Product_Type,Current_Coverage,New_Product_Type,New_Coverage,Rating,target
29.0,M,Divorced,6.0,MD,SPT,PR,5.25176594,Yes,ANS,2000000.0,INV,5000000.0,Hot,1
18.0,M,Married,9.0,NE,SPT,CB,1.0,No,NO,0.0,PMT,15000000.0,Cold,0
51.0,F,Married,7.0,PD,SE,FH,2.383454873,Yes,TLE,50000.0,ANS,2000000.0,Cold,0
35.0,M,Married,2.0,LHS,SE,OM,2.290930039,No,NO,0.0,PMT,1000000.0,Cold,0
42.0,M,Married,5.0,BD,SE,FH,2.105802076,Yes,TLE,4000000.0,ANS,1000000.0,Cold,0
20.0,F,Single,2.0,NE,SPT,OT,2.368028144,No,NO,0.0,INV,15000000.0,Warm,1
54.0,M,Married,6.0,BD,SPT,PG,9.911831133,Yes,TLE,4000000.0,ANS,15000000.0,Warm,1
59.0,M,Divorced,1.0,LHS,SFT,OM,3.5,Yes,PMT,1000000.0,TLE,1000000.0,Cold,0
52.0,F,Divorced,6.0,MD,SE,FH,2.614860581,Yes,TLE,2000000.0,ANS,2000000.0,Cold,0
24.0,F,Single,9.0,NE,SPT,DD,1.382275345,No,NO,0.0,INV,15000000.0,Cold,0
21.0,F,Single,2.0,NE,SPT,OT,2.429375403,No,NO,0.0,INV,1000000.0,Warm,0
32.0,F,Married,5.0,MD,SE,FH,1.907108657,Yes,TLE,2000000.0,INV,15000000.0,Cold,0
30.0,M,Divorced,6.0,BD,SPT,RR,9.255349068,Yes,INV,2000000.0,END,5000000.0,Hot,1
28.0,F,Divorced,9.0,MD,SE,FH,1.817802276,No,NO,0.0,END,15000000.0,Cold,0
34.0,M,Married,9.0,UHS,SE,DD,1.166838509,Yes,PMT,50000.0,INV,15000000.0,Cold,0
31.0,M,Married,8.0,MD,SE,FH,2.108037175,No,NO,0.0,END,1000000.0,Cold,0
50.0,M,Divorced,3.0,MD,SE,FH,3.0,No,NO,0.0,TLE,1000000.0,Cold,0
26.0,M,Divorced,1.0,BD,SPT,RR,9.306144849,Yes,END,15000000.0,INV,1000000.0,Hot,1
54.0,M,Divorced,6.0,PD,SE,FH,2.743404229,Yes,TLE,4000000.0,ANS,15000000.0,Cold,0
55.0,F,Married,3.0,PD,SE,FH,3.0,Yes,ANS,15000000.0,TLE,1000000.0,Cold,0
57.0,F,Divorced,3.0,PD,SPT,RR,9.768792277,No,NO,0.0,ANS,2000000.0,Warm,1
24.0,F,Single,3.0,PD,SE,FH,1.628374326,No,NO,0.0,TLE,1000000.0,Cold,0
60.0,F,Single,1.0,MD,SPT,PR,7.372804762,Yes,ANS,15000000.0,PMT,4000000.0,Warm,0
52.0,M,Divorced,4.0,UHS,SPT,DD,1.860700359,Yes,PMT,2000000.0,TLE,15000000.0,Cold,0
42.0,M,Married,2.0,UHS,SPT,OC,5.771729463,Yes,ANS,2000000.0,TLE,3000000.0,Warm,0
49.0,M,Married,9.0,NE,SE,DD,1.764368329,Yes,PMT,50000.0,TLE,15000000.0,Cold,0
20.0,M,Single,3.0,UHS,SPT,OM,2.156155483,No,NO,0.0,INV,3000000.0,Warm,0
23.0,M,Single,1.0,MD,SPT,RR,9.182662829,No,NO,0.0,END,2000000.0,Hot,1
31.0,F,Single,3.0,MD,SE,FH,2.261996638,No,NO,0.0,ANS,2000000.0,Cold,0
27.0,M,Single,3.0,PD,SPT,PG,9.043809345,Yes,END,4000000.0,TLE,15000000.0,Hot,1
38.0,M,Married,6.0,BD,SE,FH,2.036524485,Yes,ANS,15000000.0,TLE,15000000.0,Cold,0
45.0,F,Divorced,1.0,BD,SE,FH,2.551669734,No,NO,0.0,ANS,1000000.0,Cold,0
21.0,F,Married,4.0,BD,SPT,BA,5.572672925,No,NO,0.0,INV,1000000.0,Hot,1
53.0,F,Divorced,2.0,MD,SPT,RR,10.0,No,NO,0.0,INV,3000000.0,Warm,1
59.0,M,Divorced,9.0,NE,SPT,OM,3.325389782,Yes,PMT,3000000.0,TLE,3000000.0,Cold,0
25.0,F,Single,1.0,MD,SE,FH,1.601154218,No,NO,0.0,INV,2000000.0,Cold,0
32.0,F,Married,2.0,PD,SPT,BA,6.333696382,Yes,PMT,50000.0,INV,2000000.0,Hot,0
52.0,M,Married,9.0,MD,SPT,PG,10.0,No,NO,0.0,INV,5000000.0,Warm,1
27.0,M,Single,2.0,PD,SE,FH,1.817798634,No,NO,0.0,TLE,2000000.0,Cold,0
35.0,M,Single,1.0,MD,SPT,PG,9.092333139,No,NO,0.0,END,1000000.0,Hot,1
57.0,M,Divorced,2.0,BD,SPT,PG,9.962493984,Yes,ANS,1000000.0,INV,15000000.0,Warm,0
58.0,F,Married,2.0,UHS,SPT,OT,2.860447256,No,NO,0.0,ANS,15000000.0,Cold,0
28.0,F,Single,5.0,MD,SE,PG,9.233554038,Yes,INV,1000000.0,END,3000000.0,Hot,1
22.0,F,Single,6.0,MD,SPT,RR,9.291842202,No,NO,0.0,INV,1000000.0,Hot,1
49.0,F,Divorced,3.0,BD,SPT,PR,7.120803888,Yes,ANS,1000000.0,TLE,4000000.0,Warm,1
36.0,M,Married,3.0,BD,SE,FH,2.179535706,Yes,ANS,15000000.0,TLE,1000000.0,Cold,0
48.0,M,Married,4.0,UHS,SPT,DD,1.714485451,Yes,PMT,1000000.0,TLE,15000000.0,Cold,0
21.0,M,Single,4.0,NE,SPT,DD,1.155786872,No,NO,0.0,ANS,15000000.0,Cold,0
51.0,F,Married,10.0,LHS,SFT,PA,5.643959054,Yes,TLE,2000000.0,ANS,15000000.0,Warm,1
55.0,F,Divorced,6.0,BD,SPT,RR,9.838187542,Yes,INV,2000000.0,PMT,15000000.0,Warm,0
46.0,F,Single,1.0,PD,SE,FH,2.836262972,No,NO,0.0,TLE,15000000.0,Cold,1
48.0,M,Married,7.0,PD,SE,FH,2.314224485,Yes,ANS,15000000.0,TLE,15000000.0,Cold,0
28.0,M,Single,7.0,PD,SPT,PR,6.035890184,No,NO,0.0,PMT,15000000.0,Hot,1
51.0,M,Married,7.0,BD,SPT,RR,9.968434947,Yes,INV,4000000.0,TLE,1000000.0,Warm,1
25.0,M,Married,2.0,BD,SE,FH,1.5,Yes,INV,1000000.0,TLE,1000000.0,Cold,0
20.0,M,Single,7.0,LHS,SFT,PA,4.043054898,No,NO,0.0,INV,4000000.0,Hot,0
53.0,M,Married,2.0,LHS,SE,CB,2.0,Yes,TLE,50000.0,PMT,15000000.0,Cold,1
25.0,M,Divorced,1.0,BD,SE,FH,2.033987801,No,NO,0.0,END,2000000.0,Warm,0
38.0,M,Married,3.0,MD,SE,FH,2.570988661,No,NO,0.0,ANS,1000000.0,Cold,0
36.0,F,Married,4.0,UHS,SPT,PA,5.175873449,No,NO,0.0,ANS,1000000.0,Hot,1
41.0,F,Divorced,1.0,MD,SE,FH,1.978418371,Yes,TLE,4000000.0,ANS,1000000.0,Cold,1
34.0,F,Married,2.0,MD,SE,FH,2.151144638,Yes,PMT,15000000.0,INV,2000000.0,Cold,0
18.0,M,Single,4.0,NE,SPT,DD,1.205617519,No,NO,0.0,INV,15000000.0,Cold,0
44.0,M,Married,5.0,LHS,SE,DD,1.484589082,No,NO,0.0,PMT,15000000.0,Cold,0
30.0,F,Married,7.0,NE,SPT,PA,5.529099946,Yes,INV,2000000.0,END,15000000.0,Hot,1
28.0,F,Married,2.0,MD,SE,FH,1.533310973,No,NO,0.0,INV,1000000.0,Cold,0
43.0,M,Divorced,7.0,PD,SE,FH,2.105414058,Yes,ANS,3000000.0,TLE,1000000.0,Cold,0
48.0,F,Married,9.0,BD,SE,FH,2.699535346,No,NO,0.0,ANS,2000000.0,Cold,0
31.0,M,Married,2.0,LHS,SE,OT,2.244171401,No,NO,0.0,INV,3000000.0,Cold,0
41.0,M,Married,4.0,LHS,SFT,DD,1.647933625,Yes,ANS,3000000.0,TLE,15000000.0,Cold,0
40.0,F,Single,4.0,LHS,SFT,DD,1.274831792,No,NO,0.0,PMT,1000000.0,Cold,0
59.0,M,Married,2.0,MD,SPT,PR,7.059011049,Yes,ANS,15000000.0,INV,4000000.0,Warm,0
30.0,M,Married,4.0,UHS,SE,DD,1.101341374,Yes,END,15000000.0,ANS,1000000.0,Cold,0
28.0,M,Single,6.0,BD,SPT,RR,9.317450778,No,NO,0.0,TLE,5000000.0,Hot,1
33.0,F,Married,2.0,PD,SPT,RR,9.607334372,Yes,TLE,15000000.0,INV,1000000.0,Hot,1
58.0,M,Married,6.0,PD,SPT,PG,9.789420943,Yes,ANS,1000000.0,TLE,15000000.0,Warm,0
45.0,M,Married,5.0,BD,SPT,PG,9.405804948,Yes,PMT,4000000.0,ANS,1000000.0,Warm,1
43.0,F,Divorced,6.0,BD,SPT,PG,9.836722387,Yes,ANS,1000000.0,TLE,2000000.0,Warm,1
45.0,F,Married,4.0,PD,SPT,PR,7.263971781,Yes,INV,15000000.0,TLE,2000000.0,Warm,0
47.0,F,Married,2.0,MD,SE,FH,2.387380405,Yes,TLE,2000000.0,ANS,2000000.0,Cold,0
48.0,M,Married,5.0,BD,SPT,BA,6.207848711,Yes,PMT,1000000.0,TLE,4000000.0,Warm,1
19.0,M,Single,4.0,UHS,SPT,OM,2.0,No,NO,0.0,PMT,15000000.0,Warm,1
20.0,M,Single,3.0,LHS,SFT,CB,1.200668205,No,NO,0.0,END,1000000.0,Cold,0
55.0,F,Married,7.0,MD,SPT,PR,7.072216813,Yes,ANS,15000000.0,INV,4000000.0,Warm,0
34.0,F,Married,4.0,BD,SPT,PR,7.290049361,No,NO,0.0,END,3000000.0,Hot,1
40.0,M,Single,2.0,PD,SPT,PG,9.422794484,Yes,ANS,15000000.0,INV,3000000.0,Hot,1
33.0,F,Married,7.0,BD,SE,FH,2.494167479,Yes,ANS,15000000.0,END,2000000.0,Cold,1
59.0,M,Married,9.0,PD,SPT,PG,9.838109017,Yes,PMT,3000000.0,TLE,3000000.0,Warm,1
59.0,M,Divorced,10.0,MD,SE,FH,3.0,Yes,ANS,4000000.0,TLE,1000000.0,Cold,0
36.0,M,Divorced,5.0,BD,SPT,PG,9.421195835,No,NO,0.0,INV,3000000.0,Hot,1
28.0,F,Married,2.0,BD,SPT,PG,9.115660297,Yes,END,15000000.0,INV,4000000.0,Hot,0
57.0,F,Divorced,6.0,PD,SPT,PG,9.943666361,Yes,INV,2000000.0,ANS,15000000.0,Warm,1
27.0,M,Married,2.0,PD,SPT,BA,6.572180528,Yes,ANS,4000000.0,INV,15000000.0,Hot,1
50.0,M,Divorced,5.0,BD,SE,PG,10.0,No,NO,0.0,ANS,15000000.0,Warm,1
57.0,M,Divorced,2.0,LHS,SE,DD,1.924674617,Yes,PMT,50000.0,TLE,15000000.0,Cold,0
57.0,M,Married,2.0,MD,SPT,PR,6.939936201,Yes,TLE,2000000.0,ANS,4000000.0,Warm,0
43.0,M,Married,9.0,UHS,SE,CF,2.240015663,No,NO,0.0,TLE,2000000.0,Cold,0
33.0,M,Married,3.0,MD,SPT,PG,9.430599602,Yes,END,2000000.0,ANS,4000000.0,Hot,1
60.0,F,Married,6.0,MD,SE,FH,3.0,Yes,ANS,15000000.0,TLE,2000000.0,Cold,0
55.0,F,Divorced,4.0,BD,SPT,BA,6.444378616,Yes,TLE,3000000.0,PMT,5000000.0,Warm,0
37.0,M,Divorced,3.0,MD,SPT,PG,9.566621408,No,NO,0.0,ANS,4000000.0,Hot,1
37.0,M,Divorced,3.0,LHS,SFT,OC,5.643272956,No,NO,0.0,ANS,15000000.0,Hot,1
53.0,M,Divorced,6.0,PD,SE,PG,9.85565523,Yes,ANS,4000000.0,INV,1000000.0,Warm,1
36.0,M,Married,2.0,MD,SE,FH,2.267436731,Yes,ANS,15000000.0,TLE,2000000.0,Cold,0
46.0,M,Divorced,8.0,LHS,SFT,OM,2.996599547,No,NO,0.0,PMT,3000000.0,Cold,0
31.0,F,Married,9.0,UHS,SPT,CB,1.25042688,No,NO,0.0,END,15000000.0,Cold,0
44.0,F,Divorced,9.0,MD,SPT,BA,6.875424607,No,NO,0.0,PMT,2000000.0,Warm,1
42.0,M,Single,5.0,LHS,SE,DD,1.444546474,Yes,PMT,15000000.0,TLE,15000000.0,Cold,0
36.0,F,Married,5.0,MD,SPT,BA,6.053150929,No,NO,0.0,PMT,1000000.0,Hot,1
42.0,F,Divorced,1.0,UHS,SPT,PA,5.585888849,Yes,TLE,4000000.0,ANS,4000000.0,Warm,0
53.0,M,Married,2.0,UHS,SE,DD,2.0,Yes,PMT,50000.0,ANS,15000000.0,Cold,0
20.0,M,Single,9.0,NE,SE,DD,1.130470682,No,NO,0.0,END,15000000.0,Cold,0
41.0,M,Married,4.0,MD,SE,PG,9.580653861,Yes,INV,15000000.0,ANS,2000000.0,Warm,0
49.0,F,Divorced,2.0,LHS,SE,CB,1.632144698,Yes,TLE,2000000.0,PMT,15000000.0,Cold,0
46.0,M,Married,5.0,MD,SPT,PR,7.10052782,Yes,ANS,50000.0,INV,15000000.0,Warm,1
34.0,M,Married,9.0,MD,SPT,RR,9.409387215,No,NO,0.0,END,3000000.0,Hot,1
42.0,M,Married,4.0,NE,SPT,CB,1.434644262,Yes,PMT,50000.0,TLE,15000000.0,Cold,0
20.0,F,Married,8.0,UHS,SPT,DD,1.0,No,NO,0.0,INV,1000000.0,Cold,0
37.0,F,Single,8.0,PD,SE,FH,1.9621391,Yes,TLE,1000000.0,ANS,1000000.0,Cold,0
37.0,M,Married,2.0,MD,SE,FH,1.87984028,Yes,ANS,3000000.0,TLE,1000000.0,Cold,0
28.0,M,Divorced,2.0,UHS,SPT,PA,4.562697239,No,NO,0.0,END,3000000.0,Hot,0
28.0,M,Divorced,3.0,PD,SPT,PG,9.121147227,No,NO,0.0,INV,5000000.0,Hot,1
47.0,F,Divorced,1.0,BD,SPT,PG,9.792409722,No,NO,0.0,ANS,3000000.0,Warm,0
29.0,M,Married,2.0,PD,SPT,RR,9.253329967,No,NO,0.0,INV,3000000.0,Hot,1
59.0,M,Married,4.0,BD,SE,PG,9.925437384,Yes,ANS,3000000.0,INV,15000000.0,Warm,1
26.0,M,Single,7.0,MD,SPT,RR,9.0,No,NO,0.0,END,15000000.0,Hot,1
36.0,M,Divorced,4.0,LHS,SFT,OC,5.19600218,No,NO,0.0,ANS,1000000.0,Hot,1
47.0,M,Married,2.0,MD,SPT,RR,9.476330948,Yes,TLE,3000000.0,ANS,1000000.0,Warm,1
47.0,M,Single,3.0,BD,SE,FH,2.654104544,Yes,ANS,15000000.0,TLE,2000000.0,Cold,0
22.0,M,Single,2.0,BD,SE,FH,1.829956911,No,NO,0.0,END,2000000.0,Cold,0
35.0,M,Single,1.0,NE,SE,OT,2.916157124,No,NO,0.0,END,1000000.0,Cold,0
45.0,F,Married,2.0,NE,SPT,OC,5.920603756,Yes,ANS,4000000.0,TLE,3000000.0,Warm,0
51.0,F,Married,8.0,MD,SPT,PG,10.0,No,NO,0.0,INV,4000000.0,Warm,1
39.0,F,Single,6.0,BD,SPT,PR,6.309325004,Yes,ANS,15000000.0,TLE,4000000.0,Hot,1
34.0,F,Divorced,3.0,BD,SE,FH,2.275985216,Yes,END,15000000.0,PMT,15000000.0,Cold,0
21.0,M,Single,6.0,LHS,SFT,OC,4.0,No,NO,0.0,TLE,1000000.0,Hot,1
40.0,F,Married,5.0,MD,SE,FH,2.291691506,No,NO,0.0,TLE,2000000.0,Cold,0
19.0,F,Single,3.0,NE,SPT,OT,2.15678062,No,NO,0.0,ANS,1000000.0,Warm,1
51.0,M,Married,5.0,PD,SE,PG,9.587514039,Yes,ANS,15000000.0,INV,1000000.0,Warm,0
59.0,F,Divorced,8.0,BD,SPT,PG,9.955204903,Yes,TLE,15000000.0,ANS,15000000.0,Warm,0
31.0,M,Married,2.0,MD,SPT,RR,9.475511336,No,NO,0.0,INV,15000000.0,Hot,0
40.0,M,Divorced,1.0,MD,SPT,PG,9.396566824,Yes,ANS,15000000.0,PMT,15000000.0,Warm,0
46.0,F,Married,5.0,BD,SE,FH,2.923991793,Yes,ANS,3000000.0,TLE,15000000.0,Cold,0
59.0,M,Divorced,6.0,LHS,SFT,DD,1.942070253,No,NO,0.0,PMT,15000000.0,Cold,0
48.0,F,Married,9.0,BD,SPT,BA,6.604694608,Yes,PMT,15000000.0,TLE,4000000.0,Warm,1
40.0,F,Married,10.0,MD,SPT,PG,9.66090538,No,NO,0.0,INV,4000000.0,Warm,1
26.0,M,Married,7.0,BD,SPT,PR,5.979040946,No,NO,0.0,INV,3000000.0,Hot,1
41.0,M,Married,2.0,BD,SE,FH,2.041190609,Yes,TLE,1000000.0,ANS,1000000.0,Cold,0
53.0,M,Divorced,6.0,PD,SPT,RR,9.706070656,No,NO,0.0,ANS,15000000.0,Warm,1
39.0,M,Married,9.0,MD,SE,PG,9.649632112,Yes,ANS,1000000.0,TLE,4000000.0,Hot,1
30.0,M,Single,3.0,LHS,SFT,DD,1.321488129,Yes,INV,50000.0,PMT,1000000.0,Cold,0
47.0,M,Divorced,6.0,UHS,SE,CF,2.919187817,No,NO,0.0,TLE,2000000.0,Cold,0
21.0,M,Single,2.0,NE,SPT,OC,4.0,Yes,ANS,3000000.0,END,3000000.0,Hot,1
34.0,F,Divorced,2.0,PD,SPT,RR,9.258813969,Yes,INV,15000000.0,TLE,4000000.0,Hot,1
44.0,F,Married,5.0,MD,SE,FH,2.662819275,No,NO,0.0,TLE,15000000.0,Cold,0
39.0,F,Divorced,2.0,BD,SPT,PR,6.094136208,Yes,TLE,4000000.0,ANS,15000000.0,Hot,1
53.0,F,Married,5.0,MD,SE,FH,2.935900532,Yes,ANS,15000000.0,TLE,15000000.0,Cold,0
19.0,F,Single,2.0,NE,SPT,CB,1.018963472,No,NO,0.0,ANS,1000000.0,Cold,0
57.0,M,Divorced,8.0,BD,SE,PG,9.803686682,Yes,ANS,3000000.0,INV,3000000.0,Warm,1
49.0,F,Divorced,6.0,PD,SPT,BA,7.806438904,No,NO,0.0,ANS,4000000.0,Warm,1
45.0,M,Single,2.0,MD,SPT,PG,9.607913862,No,NO,0.0,ANS,3000000.0,Warm,0
29.0,F,Married,2.0,BD,SE,PG,9.565644224,Yes,INV,1000000.0,ANS,15000000.0,Hot,1
48.0,F,Divorced,5.0,LHS,SFT,OT,2.79720965,Yes,TLE,50000.0,ANS,2000000.0,Cold,0
52.0,F,Married,6.0,MD,SE,PG,9.847809705,Yes,INV,15000000.0,ANS,15000000.0,Warm,1
26.0,M,Single,4.0,BD,SPT,PR,5.130155481,Yes,INV,2000000.0,TLE,1000000.0,Hot,0
27.0,M,Divorced,4.0,UHS,SE,OT,2.0,Yes,INV,15000000.0,END,2000000.0,Warm,0
24.0,M,Married,9.0,UHS,SPT,OM,2.366158007,No,NO,0.0,END,1000000.0,Warm,0
53.0,F,Married,3.0,BD,SPT,PR,7.601574766,No,NO,0.0,TLE,3000000.0,Warm,1
51.0,F,Married,8.0,BD,SPT,PG,9.798218179,No,NO,0.0,TLE,1000000.0,Warm,1
58.0,M,Married,9.0,MD,SPT,RR,9.958836308,No,NO,0.0,PMT,2000000.0,Warm,1
25.0,M,Married,5.0,LHS,SFT,DD,1.24881425,No,NO,0.0,INV,15000000.0,Cold,0
43.0,M,Married,5.0,MD,SPT,PR,6.720734085,Yes,TLE,1000000.0,ANS,15000000.0,Warm,0
50.0,M,Divorced,1.0,MD,SPT,RR,9.971619695,No,NO,0.0,ANS,2000000.0,Warm,1
27.0,M,Married,6.0,BD,SE,FH,1.662360771,No,NO,0.0,TLE,2000000.0,Cold,0
36.0,M,Married,8.0,PD,SE,FH,2.170544187,Yes,ANS,50000.0,TLE,15000000.0,Cold,0
58.0,M,Married,10.0,LHS,SFT,OC,6.047588486,Yes,TLE,4000000.0,ANS,15000000.0,Warm,1
38.0,M,Married,5.0,UHS,SE,CB,1.261607016,Yes,TLE,1000000.0,PMT,1000000.0,Cold,1
45.0,M,Married,6.0,PD,SPT,PG,9.972208609,Yes,ANS,15000000.0,TLE,2000000.0,Warm,1
43.0,F,Single,6.0,LHS,SFT,PA,5.657425826,Yes,TLE,15000000.0,ANS,1000000.0,Warm,1
27.0,M,Single,8.0,PD,SPT,BA,5.683913994,Yes,INV,1000000.0,END,15000000.0,Hot,1
60.0,F,Divorced,3.0,PD,SPT,RR,10.0,Yes,ANS,15000000.0,PMT,15000000.0,Warm,0
25.0,M,Married,4.0,LHS,SFT,OM,2.345216875,No,NO,0.0,ANS,2000000.0,Warm,0
39.0,M,Married,9.0,NE,SE,CB,1.640760175,Yes,ANS,3000000.0,PMT,15000000.0,Cold,0
55.0,F,Married,7.0,BD,SPT,RR,9.851080832,No,NO,0.0,PMT,15000000.0,Warm,0
47.0,F,Single,4.0,BD,SPT,PR,6.364348934,Yes,ANS,4000000.0,TLE,15000000.0,Warm,1
30.0,M,Divorced,6.0,BD,SE,FH,2.047368911,Yes,END,15000000.0,INV,15000000.0,Cold,0
29.0,M,Married,7.0,PD,SPT,PG,9.045038637,Yes,END,15000000.0,ANS,15000000.0,Hot,1
56.0,M,Divorced,3.0,UHS,SE,DD,1.836937886,Yes,PMT,2000000.0,ANS,1000000.0,Cold,0
35.0,F,Divorced,6.0,PD,SE,PG,9.30065273,No,NO,0.0,INV,1000000.0,Hot,1
31.0,M,Married,2.0,MD,SE,FH,2.22662279,Yes,ANS,3000000.0,TLE,2000000.0,Cold,0
54.0,F,Married,2.0,LHS,SE,OT,3.224674559,Yes,ANS,2000000.0,TLE,15000000.0,Cold,0
46.0,M,Married,10.0,BD,SPT,PG,9.469440022,Yes,INV,1000000.0,ANS,15000000.0,Warm,1
48.0,M,Married,10.0,PD,SE,FH,2.291221401,No,NO,0.0,ANS,2000000.0,Cold,0
31.0,M,Divorced,4.0,PD,SE,FH,1.558115141,Yes,INV,15000000.0,ANS,2000000.0,Cold,0
36.0,M,Single,2.0,BD,SE,FH,1.943760375,No,NO,0.0,TLE,15000000.0,Cold,1
42.0,F,Married,3.0,MD,SE,FH,2.055613194,No,NO,0.0,TLE,15000000.0,Cold,0
26.0,M,Married,7.0,LHS,SFT,DD,1.269962525,No,NO,0.0,INV,1000000.0,Cold,0
26.0,M,Single,2.0,NE,SPT,DD,1.188936122,Yes,END,1000000.0,INV,15000000.0,Cold,0
46.0,F,Divorced,9.0,MD,SE,FH,3.0,Yes,TLE,50000.0,ANS,1000000.0,Cold,0
42.0,F,Divorced,1.0,UHS,SE,CF,2.335332989,Yes,TLE,15000000.0,ANS,2000000.0,Cold,0
43.0,F,Divorced,2.0,BD,SE,FH,2.650254259,No,NO,0.0,TLE,2000000.0,Cold,0
29.0,M,Married,4.0,LHS,SFT,OM,2.515385255,Yes,INV,50000.0,END,2000000.0,Warm,0
37.0,F,Married,7.0,PD,SPT,RR,9.149666855,Yes,TLE,4000000.0,ANS,15000000.0,Hot,1
30.0,M,Married,6.0,UHS,SPT,OM,2.263039736,No,NO,0.0,PMT,15000000.0,Cold,0
58.0,M,Married,7.0,BD,SPT,PR,7.020261559,Yes,ANS,2000000.0,TLE,4000000.0,Warm,1
35.0,M,Married,7.0,MD,SPT,PG,9.717020539,No,NO,0.0,ANS,1000000.0,Hot,1
42.0,F,Married,4.0,BD,SE,PG,9.497586345,Yes,ANS,15000000.0,PMT,2000000.0,Warm,0
52.0,M,Married,3.0,PD,SPT,RR,9.687477846,Yes,INV,15000000.0,ANS,2000000.0,Warm,0
49.0,F,Divorced,3.0,MD,SPT,PG,9.740057518,Yes,TLE,15000000.0,INV,4000000.0,Warm,0
20.0,F,Single,1.0,NE,SPT,OT,2.0,No,NO,0.0,END,15000000.0,Warm,0
33.0,M,Married,5.0,MD,SPT,PG,9.184959227,Yes,END,15000000.0,INV,15000000.0,Hot,1
25.0,F,Married,9.0,MD,SPT,BA,5.310694069,No,NO,0.0,INV,3000000.0,Hot,0
30.0,M,Single,2.0,BD,SE,FH,1.809306485,No,NO,0.0,TLE,1000000.0,Cold,0
60.0,F,Married,4.0,BD,SPT,PG,9.834005035,Yes,ANS,4000000.0,INV,3000000.0,Warm,1
34.0,M,Single,1.0,BD,SPT,PG,9.222404909,Yes,END,2000000.0,ANS,2000000.0,Hot,1
26.0,M,Single,3.0,UHS,SPT,OM,2.422782924,No,NO,0.0,END,3000000.0,Warm,0
36.0,M,Married,6.0,BD,SPT,BA,6.181119019,Yes,PMT,2000000.0,TLE,3000000.0,Hot,1
23.0,M,Single,2.0,MD,SPT,PR,6.69812099,No,NO,0.0,PMT,2000000.0,Hot,1
58.0,M,Married,2.0,PD,SPT,RR,10.0,Yes,INV,4000000.0,ANS,15000000.0,Warm,1
49.0,F,Married,2.0,BD,SPT,RR,9.8718423,No,NO,0.0,ANS,2000000.0,Warm,1
37.0,M,Married,3.0,BD,SE,FH,2.218883898,No,NO,0.0,ANS,15000000.0,Cold,0
52.0,M,Married,10.0,UHS,SPT,DD,1.59132287,Yes,TLE,15000000.0,PMT,1000000.0,Cold,0
38.0,M,Divorced,4.0,UHS,SPT,CB,1.33833026,Yes,PMT,4000000.0,TLE,15000000.0,Cold,1
39.0,F,Married,2.0,UHS,SE,OT,3.048543134,No,NO,0.0,ANS,15000000.0,Cold,0
54.0,M,Divorced,8.0,LHS,SE,CF,3.0,Yes,ANS,3000000.0,TLE,15000000.0,Cold,0
26.0,M,Single,6.0,BD,SE,FH,1.5,No,NO,0.0,INV,1000000.0,Cold,0
25.0,M,Divorced,6.0,BD,SE,FH,1.587951344,No,NO,0.0,ANS,15000000.0,Cold,0
27.0,F,Married,3.0,MD,SPT,RR,9.040455535,Yes,INV,4000000.0,ANS,1000000.0,Hot,1
30.0,M,Married,9.0,LHS,SE,CB,1.168120575,Yes,END,50000.0,INV,15000000.0,Cold,0
32.0,F,Married,3.0,BD,SPT,PR,5.374349312,Yes,INV,15000000.0,TLE,15000000.0,Hot,1
24.0,M,Single,3.0,UHS,SPT,DD,1.109965034,No,NO,0.0,INV,15000000.0,Cold,1
46.0,M,Married,5.0,MD,SPT,PG,9.662438728,No,NO,0.0,INV,2000000.0,Warm,1
32.0,M,Divorced,5.0,UHS,SPT,CB,1.368289467,Yes,PMT,15000000.0,END,15000000.0,Cold,0
36.0,F,Divorced,3.0,LHS,SFT,OM,2.804986498,No,NO,0.0,PMT,1000000.0,Cold,0
52.0,F,Divorced,2.0,PD,SE,FH,2.762539632,Yes,TLE,3000000.0,ANS,15000000.0,Cold,0
52.0,M,Married,2.0,PD,SPT,PR,7.041514149,No,NO,0.0,ANS,15000000.0,Warm,1
33.0,M,Single,4.0,MD,SE,FH,1.718292097,No,NO,0.0,ANS,2000000.0,Cold,0
52.0,F,Married,4.0,MD,SPT,RR,9.752333341,Yes,PMT,4000000.0,ANS,5000000.0,Warm,0
21.0,F,Single,2.0,UHS,SPT,OC,4.145166782,No,NO,0.0,INV,4000000.0,Hot,1
30.0,M,Single,2.0,BD,SPT,PR,6.032634748,No,NO,0.0,INV,3000000.0,Hot,1
45.0,F,Married,10.0,UHS,SE,OT,3.249875269,Yes,TLE,3000000.0,ANS,2000000.0,Cold,0
30.0,F,Married,4.0,BD,SE,PG,9.264960199,Yes,END,15000000.0,INV,15000000.0,Hot,1
24.0,F,Single,2.0,LHS,SFT,DD,1.104948903,Yes,TLE,3000000.0,PMT,15000000.0,Cold,0
56.0,F,Divorced,6.0,UHS,SPT,DD,1.840611913,Yes,PMT,2000000.0,TLE,1000000.0,Cold,0
35.0,M,Married,2.0,UHS,SPT,CB,1.209946069,Yes,END,4000000.0,INV,1000000.0,Cold,0
38.0,M,Single,4.0,UHS,SE,DD,1.689287822,Yes,PMT,1000000.0,TLE,1000000.0,Cold,0
40.0,M,Married,2.0,BD,SPT,BA,5.456627503,Yes,PMT,4000000.0,ANS,3000000.0,Warm,0
